,X.1,X,Sample_ID,Seed_Number,Length,Width,Plant_Species_Common_Name,Treatment,Germination.Date,germ,Lemur_Species,Name,GerminationTime
1852,1852,1281,CD085,6,9.8,4.38,Cucumis melo var. cantalupensis,Gut-passed,NA,0,V. variegata,Sunshine,NA
1853,1853,1282,CD085,7,9.93,4.12,Cucumis melo var. cantalupensis,Gut-passed,3/1/23,1,V. variegata,Sunshine,49
1854,1854,1283,CD085,4,10.05,4.17,Cucumis melo var. cantalupensis,Gut-passed,2/1/23,1,V. variegata,Sunshine,21
1855,1855,1284,CD085,1,9.84,4.14,Cucumis melo var. cantalupensis,Gut-passed,1/18/23,1,V. variegata,Sunshine,7
1856,1856,1285,CD085,2,10.13,4.04,Cucumis melo var. cantalupensis,Gut-passed,1/18/23,1,V. variegata,Sunshine,7
1857,1857,1286,CD085,5,9.85,4.24,Cucumis melo var. cantalupensis,Gut-passed,1/18/23,1,V. variegata,Sunshine,7
1858,1858,1287,CD085,8,9.74,4.26,Cucumis melo var. cantalupensis,Gut-passed,1/18/23,1,V. variegata,Sunshine,7
1859,1859,1288,CD085,3,8.56,3.89,Cucumis melo var. cantalupensis,Gut-passed,NA,0,V. variegata,Sunshine,NA
1860,1860,1289,CD085,11,2.43,1.58,Actinidia deliciosa,Gut-passed,NA,0,V. variegata,Sunshine,NA
1861,1861,1290,CD085,12,2.33,1.41,Actinidia deliciosa,Gut-passed,NA,0,V. variegata,Sunshine,NA
1862,1862,1291,CD085,13,2.07,1.48,Actinidia deliciosa,Gut-passed,NA,0,V. variegata,Sunshine,NA
1863,1863,1292,CD085,14,2.21,1.12,Actinidia deliciosa,Gut-passed,NA,0,V. variegata,Sunshine,NA
1864,1864,1293,CD085,15,2.38,1.45,Actinidia deliciosa,Gut-passed,NA,0,V. variegata,Sunshine,NA
1865,1865,1294,CD085,16,2.22,1.45,Actinidia deliciosa,Gut-passed,NA,0,V. variegata,Sunshine,NA
1866,1866,1295,CD085,17,2.4,1.31,Actinidia deliciosa,Gut-passed,NA,0,V. variegata,Sunshine,NA
1867,1867,1296,CD085,18,2.3,1.49,Actinidia deliciosa,Gut-passed,NA,0,V. variegata,Sunshine,NA
1868,1868,1297,CD085,19,2.47,1.3,Actinidia deliciosa,Gut-passed,NA,0,V. variegata,Sunshine,NA
1869,1869,1298,CD085,20,2.49,1.37,Actinidia deliciosa,Gut-passed,NA,0,V. variegata,Sunshine,NA
1870,1870,1299,CD086,9,9.63,4.26,Cucumis melo var. cantalupensis,"Gut-passed, Washed",4/14/23,1,V. variegata,Sputnik,93
1871,1871,1300,CD086,4,9.15,4.17,Cucumis melo var. cantalupensis,"Gut-passed, Washed",2/1/23,1,V. variegata,Sputnik,21
1872,1872,1301,CD086,16,4.16,3.9,Cucumis melo var. cantalupensis,"Gut-passed, Washed",1/25/23,1,V. variegata,Sputnik,14
1873,1873,1302,CD086,1,8.86,4.12,Cucumis melo var. cantalupensis,"Gut-passed, Washed",1/18/23,1,V. variegata,Sputnik,7
1874,1874,1303,CD086,2,9.84,4.46,Cucumis melo var. cantalupensis,"Gut-passed, Washed",1/18/23,1,V. variegata,Sputnik,7
1875,1875,1304,CD086,3,10.05,4.26,Cucumis melo var. cantalupensis,"Gut-passed, Washed",1/18/23,1,V. variegata,Sputnik,7
1876,1876,1305,CD086,6,8.87,4.1,Cucumis melo var. cantalupensis,"Gut-passed, Washed",1/18/23,1,V. variegata,Sputnik,7
1877,1877,1306,CD086,8,10.13,4.22,Cucumis melo var. cantalupensis,"Gut-passed, Washed",1/18/23,1,V. variegata,Sputnik,7
1878,1878,1307,CD086,11,9.11,4.24,Cucumis melo var. cantalupensis,"Gut-passed, Washed",1/18/23,1,V. variegata,Sputnik,7
1879,1879,1308,CD086,13,10.17,4.54,Cucumis melo var. cantalupensis,"Gut-passed, Washed",1/18/23,1,V. variegata,Sputnik,7
1880,1880,1309,CD086,5,10.17,4.54,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,V. variegata,Sputnik,NA
1881,1881,1310,CD086,7,9.66,4.01,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,V. variegata,Sputnik,NA
1882,1882,1311,CD086,10,10.05,3.96,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,V. variegata,Sputnik,NA
1883,1883,1312,CD086,12,9.6,4.11,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,V. variegata,Sputnik,NA
1884,1884,1313,CD086,14,2.25,1.37,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,V. variegata,Sputnik,NA
1885,1885,1314,CD086,15,2.34,1.32,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,V. variegata,Sputnik,NA
1886,1886,1315,CD086,17,4.72,3.14,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,V. variegata,Sputnik,NA
1887,1887,1316,CD087,3,0.89,4.21,Cucumis melo var. cantalupensis,Gut-passed,1/18/23,1,V. variegata,Sputnik,7
1888,1888,1317,CD087,1,9.13,4.33,Cucumis melo var. cantalupensis,Gut-passed,NA,0,V. variegata,Sputnik,NA
1889,1889,1318,CD087,2,9.89,4.3,Cucumis melo var. cantalupensis,Gut-passed,NA,0,V. variegata,Sputnik,NA
1890,1890,1319,CD087,4,9.48,4.26,Cucumis melo var. cantalupensis,Gut-passed,NA,0,V. variegata,Sputnik,NA
1891,1891,1320,CD087,5,10.27,4.42,Cucumis melo var. cantalupensis,Gut-passed,NA,0,V. variegata,Sputnik,NA
1892,1892,694,BZ010,9,4.31,4.27,Capsicum annuum,Gut-passed,4/25/23,1,E. flavifrons,Velona,96
1893,1893,695,BZ010,1,13.36,4.39,Cucumis melo L.,Gut-passed,2/1/23,1,E. flavifrons,Velona,13
1894,1894,696,BZ010,5,13.1,4.85,Cucumis melo L.,Gut-passed,2/1/23,1,E. flavifrons,Velona,13
1895,1895,697,BZ010,11,5.01,4.19,Capsicum annuum,Gut-passed,2/1/23,1,E. flavifrons,Velona,13
1896,1896,698,BZ010,4,11.48,4.33,Cucumis melo L.,Gut-passed,1/25/23,1,E. flavifrons,Velona,6
1897,1897,699,BZ010,2,13.62,4.94,Cucumis melo L.,Gut-passed,NA,0,E. flavifrons,Velona,NA
1898,1898,700,BZ010,3,13.52,4.43,Cucumis melo L.,Gut-passed,NA,0,E. flavifrons,Velona,NA
1899,1899,701,BZ010,6,12.88,4.36,Cucumis melo L.,Gut-passed,NA,0,E. flavifrons,Velona,NA
1900,1900,702,BZ010,7,12.8,4.46,Cucumis melo L.,Gut-passed,NA,0,E. flavifrons,Velona,NA
1901,1901,703,BZ010,8,4.29,3.55,Capsicum annuum,Gut-passed,NA,0,E. flavifrons,Velona,NA
1902,1902,704,BZ010,10,4.33,3.97,Capsicum annuum,Gut-passed,NA,0,E. flavifrons,Velona,NA
1903,1903,705,BZ010,12,5.01,3.34,Capsicum annuum,Gut-passed,NA,0,E. flavifrons,Velona,NA
1904,1904,706,BZ010,13,4.35,4.13,Capsicum annuum,Gut-passed,NA,0,E. flavifrons,Velona,NA
1905,1905,707,BZ010,14,4.74,4.14,Capsicum annuum,Gut-passed,NA,0,E. flavifrons,Velona,NA
1906,1906,708,BZ010,15,4.74,3.99,Capsicum annuum,Gut-passed,NA,0,E. flavifrons,Velona,NA
1907,1907,709,BZ010,5,13.58,5.16,Cucumis melo L.,"Gut-passed, Washed",2/15/23,1,E. flavifrons,Velona,27
1908,1908,710,BZ010,3,13.94,5,Cucumis melo L.,"Gut-passed, Washed",2/4/23,1,E. flavifrons,Velona,16
1909,1909,711,BZ010,10,12.73,7.54,Cucurbita moschata,"Gut-passed, Washed",2/4/23,1,E. flavifrons,Velona,16
1910,1910,712,BZ010,1,13.78,4.54,Cucumis melo L.,"Gut-passed, Washed",NA,0,E. flavifrons,Velona,NA
1911,1911,713,BZ010,2,13.37,4.59,Cucumis melo L.,"Gut-passed, Washed",NA,0,E. flavifrons,Velona,NA
1912,1912,714,BZ010,4,13.01,5.01,Cucumis melo L.,"Gut-passed, Washed",NA,0,E. flavifrons,Velona,NA
1913,1913,715,BZ010,6,12.4,5.07,Cucumis melo L.,"Gut-passed, Washed",NA,0,E. flavifrons,Velona,NA
1914,1914,716,BZ010,7,12.7,4.77,Capsicum annuum,"Gut-passed, Washed",NA,0,E. flavifrons,Velona,NA
1915,1915,717,BZ010,8,4.55,3.8,Cucurbita moschata,"Gut-passed, Washed",NA,0,E. flavifrons,Velona,NA
1916,1916,718,BZ010,9,13.93,7.86,Cucurbita moschata,"Gut-passed, Washed",NA,0,E. flavifrons,Velona,NA
1917,1917,719,BZ010,11,13.78,7.81,Cucurbita moschata,"Gut-passed, Washed",NA,0,E. flavifrons,Velona,NA
1918,1918,1321,CD088,5,9.33,4.32,Cucumis melo var. cantalupensis,"Gut-passed, Washed",6/2/23,0,V. variegata,Halley,142
1919,1919,1322,CD088,1,9.74,4.15,Cucumis melo var. cantalupensis,"Gut-passed, Washed",3/31/23,1,V. variegata,Halley,79
1920,1920,1323,CD088,2,10.26,4.45,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,V. variegata,Halley,NA
1921,1921,1324,CD088,3,9.43,4.39,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,V. variegata,Halley,NA
1922,1922,1325,CD088,4,9.09,3.89,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,V. variegata,Halley,NA
1923,1923,1326,CD088,6,2.39,1.65,Actinidia deliciosa,"Gut-passed, Washed",NA,0,V. variegata,Halley,NA
1924,1924,1327,CD088,7,1.64,1.49,Actinidia deliciosa,"Gut-passed, Washed",NA,0,V. variegata,Halley,NA
1925,1925,1328,CD088,8,2.18,1.56,Actinidia deliciosa,"Gut-passed, Washed",NA,0,V. variegata,Halley,NA
1926,1926,1329,CD088,9,2.26,1.28,Actinidia deliciosa,"Gut-passed, Washed",NA,0,V. variegata,Halley,NA
1927,1927,1330,CD088,10,2.58,1.46,Actinidia deliciosa,"Gut-passed, Washed",NA,0,V. variegata,Halley,NA
1928,1928,1331,CD088,11,2.08,1.24,Actinidia deliciosa,"Gut-passed, Washed",NA,0,V. variegata,Halley,NA
1929,1929,1332,CD088,12,2.08,1.83,Actinidia deliciosa,"Gut-passed, Washed",NA,0,V. variegata,Halley,NA
1930,1930,1333,CD088,13,2.46,1.24,Actinidia deliciosa,"Gut-passed, Washed",NA,0,V. variegata,Halley,NA
1931,1931,1334,CD088,14,2.22,1.41,Actinidia deliciosa,"Gut-passed, Washed",NA,0,V. variegata,Halley,NA
1932,1932,1335,CD088,15,2.17,1.52,Actinidia deliciosa,"Gut-passed, Washed",NA,0,V. variegata,Halley,NA
1933,1933,1336,CD088,16,2.32,1.28,Actinidia deliciosa,"Gut-passed, Washed",NA,0,V. variegata,Halley,NA
1934,1934,1337,CD089,1,9.65,4.78,Cucumis melo var. cantalupensis,Gut-passed,2/24/23,1,V. variegata,Halley,44
1935,1935,1338,CD089,9,9.39,4,Cucumis melo var. cantalupensis,Gut-passed,1/25/23,1,V. variegata,Halley,14
1936,1936,1339,CD089,2,9.53,4.22,Cucumis melo var. cantalupensis,Gut-passed,1/18/23,1,V. variegata,Halley,7
1937,1937,1340,CD089,3,10.03,4.26,Cucumis melo var. cantalupensis,Gut-passed,1/18/23,1,V. variegata,Halley,7
1938,1938,1341,CD089,4,8.9,4.05,Cucumis melo var. cantalupensis,Gut-passed,1/18/23,1,V. variegata,Halley,7
1939,1939,1342,CD089,5,9.99,4.1,Cucumis melo var. cantalupensis,Gut-passed,1/18/23,1,V. variegata,Halley,7
1940,1940,1343,CD089,6,9.77,4.27,Cucumis melo var. cantalupensis,Gut-passed,1/18/23,1,V. variegata,Halley,7
1941,1941,1344,CD089,7,10.3,4.18,Cucumis melo var. cantalupensis,Gut-passed,1/18/23,1,V. variegata,Halley,7
1942,1942,1345,CD089,8,9.97,4.24,Cucumis melo var. cantalupensis,Gut-passed,1/18/23,1,V. variegata,Halley,7
1943,1943,1346,CD089,10,10.05,3.52,Cucumis melo var. cantalupensis,Gut-passed,1/18/23,1,V. variegata,Halley,7
1944,1944,1347,CD089,11,10.14,4.44,Cucumis melo var. cantalupensis,Gut-passed,1/18/23,1,V. variegata,Halley,7
1945,1945,1348,CD089,12,9.82,4.48,Cucumis melo var. cantalupensis,Gut-passed,1/18/23,1,V. variegata,Halley,7
1946,1946,1349,CD089,13,9.9,3.99,Cucumis melo var. cantalupensis,Gut-passed,1/18/23,1,V. variegata,Halley,7
1947,1947,1350,CD089,11,9.68,4.13,Cucumis melo var. cantalupensis,Gut-passed,3/8/23,1,V. variegata,Halley,56
1948,1948,1351,CD089,1,9.88,4.69,Cucumis melo var. cantalupensis,Gut-passed,2/22/23,1,V. variegata,Halley,42
1949,1949,1352,CD089,6,9.44,4.52,Cucumis melo var. cantalupensis,Gut-passed,2/22/23,1,V. variegata,Halley,42
1950,1950,1353,CD089,12,10.29,4.21,Cucumis melo var. cantalupensis,Gut-passed,2/8/23,1,V. variegata,Halley,28
1951,1951,1354,CD089,2,9.49,4.22,Cucumis melo var. cantalupensis,Gut-passed,1/18/23,1,V. variegata,Halley,7
1952,1952,1355,CD089,3,9.97,4.25,Cucumis melo var. cantalupensis,Gut-passed,1/18/23,1,V. variegata,Halley,7
1953,1953,1356,CD089,4,9.55,3.78,Cucumis melo var. cantalupensis,Gut-passed,1/18/23,1,V. variegata,Halley,7
1954,1954,1357,CD089,5,9.5,4.16,Cucumis melo var. cantalupensis,Gut-passed,1/18/23,1,V. variegata,Halley,7
1955,1955,1358,CD089,8,10,4.26,Cucumis melo var. cantalupensis,Gut-passed,1/18/23,1,V. variegata,Halley,7
1956,1956,1359,CD089,7,9.74,4.08,Cucumis melo var. cantalupensis,Gut-passed,NA,0,V. variegata,Halley,NA
1957,1957,1360,CD089,9,9.89,3.82,Cucumis melo var. cantalupensis,Gut-passed,NA,0,V. variegata,Halley,NA
1958,1958,1361,CD089,10,10.12,4.17,Cucumis melo var. cantalupensis,Gut-passed,NA,0,V. variegata,Halley,NA
1959,1959,1362,CD089,13,2.64,1.57,Actinidia deliciosa,Gut-passed,NA,0,V. variegata,Halley,NA
1960,1960,1363,CD089,14,2.72,1.36,Actinidia deliciosa,Gut-passed,NA,0,V. variegata,Halley,NA
1961,1961,1364,CD090,2,8.69,3.94,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,V. variegata,Sputnik,NA
1962,1962,1365,CD090,1,9.37,5.09,Cucumis melo var. cantalupensis,"Gut-passed, Washed",1/25/23,1,V. variegata,Sputnik,14
1963,1963,1055,CD035,1,8.38,4.45,Malus pumila,Gut-passed,1/11/23,1,V. variegata,Orbit,7
1964,1964,1056,CD035,2,7.3,4.65,Malus pumila,Gut-passed,1/11/23,1,V. variegata,Orbit,7
1965,1965,1057,CD036,1,8.63,4.68,Malus pumila,Gut-passed,1/20/23,1,V. variegata,Sputnik,16
1966,1966,756,BZ015,2,12.84,4.89,Cucumis melo L.,"Gut-passed, Washed",2/1/23,1,E. flavifrons,Velona,13
1967,1967,757,BZ015,5,4.83,9.93,Capsicum annuum,"Gut-passed, Washed",2/1/23,1,E. flavifrons,Velona,13
1968,1968,758,BZ015,1,14.59,4.69,Cucumis melo L.,"Gut-passed, Washed",1/25/23,1,E. flavifrons,Velona,6
1969,1969,759,BZ015,3,14.49,5.08,Cucumis melo L.,"Gut-passed, Washed",1/25/23,1,E. flavifrons,Velona,6
1970,1970,760,BZ015,4,14.23,7.98,Cucurbita moschata,"Gut-passed, Washed",NA,0,E. flavifrons,Velona,NA
1971,1971,3397,AM146,1,3.77,3.8,Actinidia deliciosa,Gut-passed,3/22/23,1,E. mongoz,Clancy,7
1972,1972,3398,AM146,2,2.14,1.32,Actinidia deliciosa,Gut-passed,3/31/23,1,E. mongoz,Clancy,16
1973,1973,3399,AM146,3,1.9,1.32,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,Clancy,NA
1974,1974,3400,AM146,4,2.12,1.25,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,Clancy,NA
1975,1975,3401,AM146,5,2.36,1.35,Actinidia deliciosa,Gut-passed,3/31/23,1,E. mongoz,Clancy,16
1976,1976,3402,AM146,6,2.01,1.35,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,Clancy,NA
1977,1977,3403,AM146,7,3.35,2.16,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Clancy,NA
1978,1978,3404,AM146,8,3.71,2.02,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Clancy,NA
1979,1979,3405,AM146,9,3.33,2.17,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Clancy,NA
1980,1980,3406,AM146,10,3.68,2.16,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Clancy,NA
1981,1981,3407,AM146,11,3.4,1.92,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Clancy,NA
1982,1982,3408,AM146,12,3.16,2.09,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Clancy,NA
1983,1983,3409,AM146,13,3.75,1.94,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Clancy,NA
1984,1984,3410,AM146,14,3.35,1.84,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Clancy,NA
1985,1985,3411,AM146,15,3.41,2.35,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Clancy,NA
1986,1986,3419,AM148,1,3.32,2.31,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Duggan,NA
1987,1987,3388,AM143,1,4.56,3.84,Capsicum annuum,Gut-passed,3/24/23,1,E. mongoz,Duggan,9
1988,1988,3389,AM143,2,4.25,3.86,Capsicum annuum,Gut-passed,3/24/23,1,E. mongoz,Duggan,9
1989,1989,3390,AM143,3,4.99,4.57,Capsicum annuum,Gut-passed,3/24/23,1,E. mongoz,Duggan,9
1990,1990,3391,AM143,4,4.34,4.02,Rubus fruticosus,Gut-passed,3/29/23,1,E. mongoz,Duggan,14
1991,1991,3392,AM143,5,3.58,2.16,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Duggan,NA
1992,1992,3393,AM143,6,3.72,1.82,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Duggan,NA
1993,1993,3394,AM143,7,3.93,2.02,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Duggan,NA
1994,1994,3395,AM143,8,3.83,1.76,Capsicum annuum,Gut-passed,NA,0,E. mongoz,Duggan,NA
1995,1995,3396,AM145,1,4.64,3.85,Capsicum annuum,"Gut-passed, Washed",3/22/23,1,E. mongoz,NA,7
1996,1996,720,BZ011,1,13.82,5.07,Cucumis melo L.,"Gut-passed, Washed",1/25/23,1,E. flavifrons,Mangamaso,6
1997,1997,721,BZ012,1,12.47,4.61,Cucumis melo L.,"Gut-passed, Washed",2/1/23,1,E. flavifrons,Mangamaso,13
1998,1998,722,BZ012,2,11.52,4.68,Cucumis melo L.,"Gut-passed, Washed",2/1/23,1,E. flavifrons,Mangamaso,13
1999,1999,723,BZ012,3,12.69,4.82,Cucumis melo L.,"Gut-passed, Washed",NA,0,E. flavifrons,Mangamaso,NA
2000,2000,724,BZ012,4,4.74,4.59,Capsicum annuum,"Gut-passed, Washed",NA,0,E. flavifrons,Mangamaso,NA
2001,2001,725,BZ012,5,5.11,5.04,Capsicum annuum,"Gut-passed, Washed",NA,0,E. flavifrons,Mangamaso,NA
2002,2002,818,BZ020,2,10.12,4.16,Cucumis melo L.,"Gut-passed, Washed",NA,0,E. flavifrons,Mangamaso,NA
2003,2003,819,BZ020,1,13.06,5.08,Cucumis melo L.,"Gut-passed, Washed",2/15/23,1,E. flavifrons,Mangamaso,27
2004,2004,1044,CD014,1,4.75,4.05,Capsicum annuum,Gut-passed,NA,0,V. variegata,Bruno,NA
2005,2005,1045,CD014,2,4.65,3.94,Capsicum annuum,Gut-passed,NA,0,V. variegata,Bruno,NA
2006,2006,1046,CD014,3,4.4,4.09,Capsicum annuum,Gut-passed,NA,0,V. variegata,Bruno,NA
2007,2007,1047,CD014,4,5.14,4.42,Capsicum annuum,Gut-passed,NA,0,V. variegata,Bruno,NA
2008,2008,1048,CD014,5,4.7,4.41,Capsicum annuum,Gut-passed,NA,0,V. variegata,Bruno,NA
2009,2009,1049,CD014,6,4.3,4.09,Capsicum annuum,Gut-passed,NA,0,V. variegata,Bruno,NA
2010,2010,1050,CD014,7,5.4,4.06,Capsicum annuum,Gut-passed,NA,0,V. variegata,Bruno,NA
2011,2011,1051,CD014,8,4.11,3.73,Capsicum annuum,Gut-passed,NA,0,V. variegata,Bruno,NA
2012,2012,1052,CD014,9,4.64,4.21,Capsicum annuum,Gut-passed,NA,0,V. variegata,Bruno,NA
2013,2013,1053,CD014,10,12.28,4.42,Cucumis melo L.,Gut-passed,NA,0,V. variegata,Bruno,NA
2014,2014,3420,AM147,1,3.06,1.95,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Clancy,NA
2015,2015,3421,AM147,2,3.86,1.85,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Clancy,NA
2016,2016,3422,AM147,3,3.38,2.04,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Clancy,NA
2017,2017,3423,AM147,4,3.66,1.84,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Clancy,NA
2018,2018,3424,AM147,5,3.77,1.72,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Clancy,NA
2019,2019,3425,AM147,6,3.75,2.16,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Clancy,NA
2020,2020,3426,AM147,7,3.37,2.11,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Clancy,NA
2021,2021,3427,AM147,8,3.83,2.14,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Clancy,NA
2022,2022,3428,AM147,9,3.29,2.35,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Clancy,NA
2023,2023,3429,AM147,10,3.89,2.04,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Clancy,NA
2024,2024,3430,AM147,11,3.82,2.21,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Clancy,NA
2025,2025,3431,AM147,12,3.9,1.72,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Clancy,NA
2026,2026,3432,AM147,13,4.48,3.87,Capsicum annuum,Gut-passed,3/24/23,1,E. mongoz,Clancy,9
2027,2027,3433,AM147,14,4.31,3.73,Capsicum annuum,Gut-passed,3/24/23,1,E. mongoz,Clancy,9
2028,2028,6131,AM261,1,4.6,3.53,Solanum lycopersicum,Gut-passed,10/25/23,1,L. catta,Fritz,8
2029,2029,6132,AM261,2,4.17,3.47,Solanum lycopersicum,Gut-passed,10/25/23,1,L. catta,Fritz,8
2030,2030,6133,AM261,3,4.41,2.88,Solanum lycopersicum,Gut-passed,10/25/23,1,L. catta,Fritz,8
2031,2031,6134,AM261,4,3.42,3.02,Solanum lycopersicum,Gut-passed,10/25/23,1,L. catta,Fritz,8
2032,2032,6135,AM261,5,4.04,2.79,Solanum lycopersicum,Gut-passed,10/25/23,1,L. catta,Fritz,8
2033,2033,6136,AM262,1,3.02,2.61,Solanum lycopersicum,Gut-passed,10/25/23,1,L. catta,Fritz,8
2034,2034,6137,AM263,1,3.68,3.1,Solanum lycopersicum,"Gut-passed, Washed",10/25/23,1,L. catta,Fritz,8
2035,2035,6138,AM263,2,3.93,2.63,Solanum lycopersicum,"Gut-passed, Washed",10/25/23,1,L. catta,Fritz,8
2036,2036,6140,CD137,1,12,4.57,Cucumis melo L.,Gut-passed,11/8/23,1,L. catta,Narcissa,21
2037,2037,6141,CD137,2,10.86,4.13,Cucumis melo L.,Gut-passed,10/27/23,1,L. catta,Narcissa,9
2038,2038,6142,CD137,3,4.28,2.97,Solanum lycopersicum,Gut-passed,10/25/23,1,L. catta,Narcissa,7
2039,2039,6143,CD137,4,3.66,2.77,Solanum lycopersicum,Gut-passed,10/20/23,1,L. catta,Narcissa,2
2040,2040,6144,CD138,1,11.22,4.34,Cucumis melo L.,"Gut-passed, Washed",11/8/23,1,L. catta,Narcissa,21
2041,2041,6145,CD138,2,12.9,4.77,Cucumis melo L.,"Gut-passed, Washed",NA,0,L. catta,Narcissa,NA
2042,2042,6146,CD138,3,12.26,4.4,Cucumis melo L.,"Gut-passed, Washed",11/1/23,1,L. catta,Narcissa,14
2043,2043,6147,CD138,4,3.88,2.78,Solanum lycopersicum,"Gut-passed, Washed",10/25/23,1,L. catta,Narcissa,7
2044,2044,6148,CD138,5,3.07,2.48,Solanum lycopersicum,"Gut-passed, Washed",10/25/23,1,L. catta,Narcissa,7
2045,2045,2008,DW036,1,5.13,4.17,Capsicum annuum,Gut-passed,NA,0,V. rubra,Antika,NA
2046,2046,2009,DW036,2,4.47,3.93,Capsicum annuum,Gut-passed,NA,0,V. rubra,Antika,NA
2047,2047,2010,DW036,3,4.65,3.64,Capsicum annuum,Gut-passed,NA,0,V. rubra,Antika,NA
2048,2048,2011,DW040,1,7.36,3.32,Capsicum annuum,Gut-passed,2/3/23,1,V. rubra,Kalani,8
2049,2049,2012,DW040,2,4.53,3.87,Capsicum annuum,Gut-passed,2/3/23,1,V. rubra,Kalani,8
2050,2050,2013,DW040,5,4.68,3.99,Capsicum annuum,Gut-passed,2/3/23,1,V. rubra,Kalani,8
2051,2051,2014,DW040,6,4.57,4.18,Capsicum annuum,Gut-passed,2/3/23,1,V. rubra,Kalani,8
2052,2052,2015,DW040,7,4.72,3.94,Capsicum annuum,Gut-passed,2/3/23,1,V. rubra,Kalani,8
2053,2053,2016,DW040,8,5.01,4.47,Capsicum annuum,Gut-passed,2/3/23,1,V. rubra,Kalani,8
2054,2054,2017,DW040,9,4.62,3.85,Capsicum annuum,Gut-passed,2/3/23,1,V. rubra,Kalani,8
2055,2055,2018,DW040,10,4.32,3.88,Capsicum annuum,Gut-passed,2/3/23,1,V. rubra,Kalani,8
2056,2056,2019,DW040,11,4.68,3.87,Capsicum annuum,Gut-passed,2/3/23,1,V. rubra,Kalani,8
2057,2057,2020,DW040,12,4.76,4.13,Capsicum annuum,Gut-passed,2/3/23,1,V. rubra,Kalani,8
2058,2058,2021,DW040,13,4.13,3.93,Capsicum annuum,Gut-passed,2/3/23,1,V. rubra,Kalani,8
2059,2059,2022,DW040,3,4.9,3.55,Capsicum annuum,Gut-passed,2/1/23,1,V. rubra,Kalani,6
2060,2060,2023,DW040,4,4.8,4.12,Capsicum annuum,Gut-passed,2/1/23,1,V. rubra,Kalani,6
2061,2061,2024,DW040,14,4.48,3.91,Capsicum annuum,Gut-passed,NA,0,V. rubra,Kalani,NA
2062,2062,2025,DW040,15,5.03,4.2,Capsicum annuum,Gut-passed,NA,0,V. rubra,Kalani,NA
2063,2063,2026,DW040,16,2.46,1.22,Actinidia deliciosa,Gut-passed,NA,0,V. rubra,Kalani,NA
2064,2064,2027,DW040,17,4.29,2.44,Solanum lycopersicum,Gut-passed,NA,0,V. rubra,Kalani,NA
2065,2065,2028,DW040,18,4.34,2.94,Solanum lycopersicum,Gut-passed,NA,0,V. rubra,Kalani,NA
2066,2066,2029,DW040,19,3.96,2.96,Solanum lycopersicum,Gut-passed,NA,0,V. rubra,Kalani,NA
2067,2067,2030,DW041,30,3.99,2.41,Solanum lycopersicum,Gut-passed,NA,0,V. rubra,Antika,NA
2068,2068,2031,DW041,5,4.54,4.38,Capsicum annuum,Gut-passed,2/3/23,1,V. rubra,Antika,8
2069,2069,2032,DW041,6,4.62,4.01,Capsicum annuum,Gut-passed,2/3/23,1,V. rubra,Antika,8
2070,2070,2033,DW041,7,4.33,3.95,Capsicum annuum,Gut-passed,2/3/23,1,V. rubra,Antika,8
